District Code, District Name, Bank Code, Bank Name, Branch Name, Branch Code, Routing No
127, DHAKA-SOUTH, 010, AGRANI BANK LTD., WAPDA, 694, 010276945
127, DHAKA-SOUTH, 010, AGRANI BANK LTD., ZINZIRA, 709, 010277094
728, DINAJPUR, 010, AGRANI BANK LTD., AMTALI, 007, 010280078
728, DINAJPUR, 010, AGRANI BANK LTD., BHUSHIR BANDAR, 028, 010280281
728, DINAJPUR, 010, AGRANI BANK LTD., BIRAMPUR, 034, 010280344
728, DINAJPUR, 010, AGRANI BANK LTD., BIRGANJ, 037, 010280373
728, DINAJPUR, 010, AGRANI BANK LTD., HAKIMPUR, 091, 010280915
728, DINAJPUR, 010, AGRANI BANK LTD., KAMOLPUR, 115, 010281156
728, DINAJPUR, 010, AGRANI BANK LTD., MADILA HAT, 136, 010281369
728, DINAJPUR, 010, AGRANI BANK LTD., MALDAH PATTY, 142, 010281422
728, DINAJPUR, 010, AGRANI BANK LTD., MUNSHIPARA, 157, 010281572
728, DINAJPUR, 010, AGRANI BANK LTD., NAWABGANJ, 163, 010281635
728, DINAJPUR, 010, AGRANI BANK LTD., PARBATIPUR, 181, 010281819
728, DINAJPUR, 010, AGRANI BANK LTD., PHUL HAT, 184, 010281848
728, DINAJPUR, 010, AGRANI BANK LTD., PHULBARI, 187, 010281877
728, DINAJPUR, 010, AGRANI BANK LTD., PURATAN BAZAR, 196, 010281969
728, DINAJPUR, 010, AGRANI BANK LTD., SETABGANJ, 217, 010282171
728, DINAJPUR, 010, AGRANI BANK LTD., STATION ROAD, 232, 010282326
728, DINAJPUR, 010, AGRANI BANK LTD., TAJPURHAT, 241, 010282418
329, FARIDPUR, 010, AGRANI BANK LTD., BADARPUR, 016, 010290163
329, FARIDPUR, 010, AGRANI BANK LTD., BHANGA, 028, 010290284
329, FARIDPUR, 010, AGRANI BANK LTD., BOALMARI, 034, 010290347
329, FARIDPUR, 010, AGRANI BANK LTD., BUS STAND, 037, 010290376
329, FARIDPUR, 010, AGRANI BANK LTD., CHAR BHADRASAN, 043, 010290439
329, FARIDPUR, 010, AGRANI BANK LTD., FARIDPUR, 052, 010290521
329, FARIDPUR, 010, AGRANI BANK LTD., GHARUA, 058, 010290589
329, FARIDPUR, 010, AGRANI BANK LTD., MALIGRAM, 112, 010291120
329, FARIDPUR, 010, AGRANI BANK LTD., NAGARKANDA, 118, 010291188
329, FARIDPUR, 010, AGRANI BANK LTD., SADARPUR, 127, 010291270
329, FARIDPUR, 010, AGRANI BANK LTD., SARIATULLAH BAZAR, 133, 010291333
329, FARIDPUR, 010, AGRANI BANK LTD., ZILLA PARISAD, 151, 010291517
230, FENI, 010, AGRANI BANK LTD., SUBAR BAZAR, 006, 010300066
230, FENI, 010, AGRANI BANK LTD., BAIRAGIRHAT, 013, 010300132
230, FENI, 010, AGRANI BANK LTD., CHHAGALNAIYA, 031, 010300316
230, FENI, 010, AGRANI BANK LTD., FENI, 052, 010300529
230, FENI, 010, AGRANI BANK LTD., KAMALAPATTY, 079, 010300790
230, FENI, 010, AGRANI BANK LTD., PARSHURAM, 127, 010301278
230, FENI, 010, AGRANI BANK LTD., SONAGAZI, 148, 010301481
230, FENI, 010, AGRANI BANK LTD., TULATOLY BAZAR, 151, 010301515
632, GAIBANDHA, 010, AGRANI BANK LTD., BONARPARA, 022, 010320220
632, GAIBANDHA, 010, AGRANI BANK LTD., DHOLBHANGA, 037, 010320370
632, GAIBANDHA, 010, AGRANI BANK LTD., FULCHARIGHAT, 049, 010320491
632, GAIBANDHA, 010, AGRANI BANK LTD., GAIBANDHA, 052, 010320525
632, GAIBANDHA, 010, AGRANI BANK LTD., KAMARPARA, 070, 010320709
632, GAIBANDHA, 010, AGRANI BANK LTD., NALDANGA, 103, 010321032
632, GAIBANDHA, 010, AGRANI BANK LTD., PANCHPIR BAZAR, 112, 010321124
632, GAIBANDHA, 010, AGRANI BANK LTD., RASULPUR, 121, 010321216
632, GAIBANDHA, 010, AGRANI BANK LTD., SADULLAPUR, 124, 010321245
632, GAIBANDHA, 010, AGRANI BANK LTD., SAGHATTA, 127, 010321274
632, GAIBANDHA, 010, AGRANI BANK LTD., SUNDARGANJ, 130, 010321308
133, GAZIPUR, 010, AGRANI BANK LTD., BAKTARPUR, 020, 010330207
133, GAZIPUR, 010, AGRANI BANK LTD., BOARD BAZAR, 022, 010330223
133, GAZIPUR, 010, AGRANI BANK LTD., BORMI BAZAR, 028, 010330281
133, GAZIPUR, 010, AGRANI BANK LTD., D.U.E.T., 043, 010330436
133, GAZIPUR, 010, AGRANI BANK LTD., DALAN BAZAR, 044, 010330449
133, GAZIPUR, 010, AGRANI BANK LTD., GAGOTIA CHALAR BAZAR, 049, 010330494
133, GAZIPUR, 010, AGRANI BANK LTD., GAZIPUR, 052, 010330528
133, GAZIPUR, 010, AGRANI BANK LTD., GOSINGA, 064, 010330649
133, GAZIPUR, 010, AGRANI BANK LTD., KALIAKOIR, 079, 010330799
133, GAZIPUR, 010, AGRANI BANK LTD., KAORAID, 085, 010330852
133, GAZIPUR, 010, AGRANI BANK LTD., KAPASIA, 088, 010330881
133, GAZIPUR, 010, AGRANI BANK LTD., KASHIMPUR, 091, 010330915
133, GAZIPUR, 010, AGRANI BANK LTD., MOUNA BAZAR, 112, 010331127
133, GAZIPUR, 010, AGRANI BANK LTD., NAGARI, 115, 010331156
133, GAZIPUR, 010, AGRANI BANK LTD., RAJABARI, 130, 010331301
133, GAZIPUR, 010, AGRANI BANK LTD., SREEPUR, 148, 010331480
133, GAZIPUR, 010, AGRANI BANK LTD., TOKNAYAN, 157, 010331572
133, GAZIPUR, 010, AGRANI BANK LTD., TONGI, 163, 010331635
435, GOPALGANJ, 010, AGRANI BANK LTD., VANGAR HAT, 005, 010350058
435, GOPALGANJ, 010, AGRANI BANK LTD., BANGABANDHU SHEIKH MUJIBUR RAHMAN SCIENCE AND TECHNOLOGY UNIVERSITY, 006, 010350061
435, GOPALGANJ, 010, AGRANI BANK LTD., BANAGRAM BAZAR, 007, 010350074
435, GOPALGANJ, 010, AGRANI BANK LTD., KALIGANJ BAZAR, 008, 010350087
435, GOPALGANJ, 010, AGRANI BANK LTD., GOPALGANJ, 037, 010350379
435, GOPALGANJ, 010, AGRANI BANK LTD., JALIRPUR, 046, 010350461
435, GOPALGANJ, 010, AGRANI BANK LTD., JHUTIGRAM, 049, 010350490
435, GOPALGANJ, 010, AGRANI BANK LTD., KASHIANI, 058, 010350582
435, GOPALGANJ, 010, AGRANI BANK LTD., KOTALIPARA, 067, 010350674
435, GOPALGANJ, 010, AGRANI BANK LTD., MUKSUDPUR, 073, 010350737
435, GOPALGANJ, 010, AGRANI BANK LTD., POURA SUPER MARKET, 085, 010350858
435, GOPALGANJ, 010, AGRANI BANK LTD., RAMDIA, 097, 010350979
435, GOPALGANJ, 010, AGRANI BANK LTD., TUNGI PARA, 109, 010351099
836, HABIGANJ, 010, AGRANI BANK LTD., GOPAYA, 052, 010360527
836, HABIGANJ, 010, AGRANI BANK LTD., HABIGANJ, 061, 010360619
836, HABIGANJ, 010, AGRANI BANK LTD., KAILASHGANJ, 070, 010360701
836, HABIGANJ, 010, AGRANI BANK LTD., NABIGANJ, 109, 010361092
836, HABIGANJ, 010, AGRANI BANK LTD., PURAN BAZAR, 133, 010361339
638, JOYPURHAT, 010, AGRANI BANK LTD., AKKELPUR, 004, 010380044
638, JOYPURHAT, 010, AGRANI BANK LTD., JOYPURHAT GIRLS CADET COLLEGE, 005, 010380057
638, JOYPURHAT, 010, AGRANI BANK LTD., AWLAI, 010, 010380107
638, JOYPURHAT, 010, AGRANI BANK LTD., CHAWK BARKAT, 022, 010380228
638, JOYPURHAT, 010, AGRANI BANK LTD., JOYPURHAT, 040, 010380402
638, JOYPURHAT, 010, AGRANI BANK LTD., KALAI, 046, 010380460
638, JOYPURHAT, 010, AGRANI BANK LTD., KUSHUMBA, 052, 010380523
638, JOYPURHAT, 010, AGRANI BANK LTD., MATRAI, 058, 010380581
638, JOYPURHAT, 010, AGRANI BANK LTD., PANCHBIBI, 067, 010380673
139, JAMALPUR, 010, AGRANI BANK LTD., BALIJURI BAZAR, 019, 010390197
139, JAMALPUR, 010, AGRANI BANK LTD., BUS STAND, 040, 010390405
139, JAMALPUR, 010, AGRANI BANK LTD., HAZIPUR BAZAR, 070, 010390700
139, JAMALPUR, 010, AGRANI BANK LTD., ISLAMPUR BAZAR, 079, 010390797
139, JAMALPUR, 010, AGRANI BANK LTD., JAGANNATHGONJ GHAT, 082, 010390821
139, JAMALPUR, 010, AGRANI BANK LTD., JAMALPUR, 085, 010390850
139, JAMALPUR, 010, AGRANI BANK LTD., JAMTOLI BAZAR, 094, 010390942
139, JAMALPUR, 010, AGRANI BANK LTD., JAMUNA SARKARKHANA, 100, 010391004
139, JAMALPUR, 010, AGRANI BANK LTD., LAHIRIKANDA, 112, 010391125
139, JAMALPUR, 010, AGRANI BANK LTD., PINGNA, 139, 010391396
139, JAMALPUR, 010, AGRANI BANK LTD., PIYARPUR, 142, 010391420
139, JAMALPUR, 010, AGRANI BANK LTD., SARISHABARI, 148, 010391488
139, JAMALPUR, 010, AGRANI BANK LTD., SHABAZPUR, 154, 010391541
139, JAMALPUR, 010, AGRANI BANK LTD., STATION ROAD, 166, 010391662
441, JESSORE, 010, AGRANI BANK LTD., BAGHERPARA, 013, 010410130
441, JESSORE, 010, AGRANI BANK LTD., BAZAR(H.M.M.ROAD), 025, 010410251
441, JESSORE, 010, AGRANI BANK LTD., BENAPOLE BAZAR, 031, 010410314
441, JESSORE, 010, AGRANI BANK LTD., BHANGURA BAZAR, 034, 010410343
441, JESSORE, 010, AGRANI BANK LTD., BUS STAND, 040, 010410406
441, JESSORE, 010, AGRANI BANK LTD., DARATANA ROAD, 061, 010410619
441, JESSORE, 010, AGRANI BANK LTD., GANGANANDAPUR, 067, 010410677
441, JESSORE, 010, AGRANI BANK LTD., GODKHALI BAZAR, 073, 010410730
441, JESSORE, 010, AGRANI BANK LTD., HASIMPUR, 085, 010410851
441, JESSORE, 010, AGRANI BANK LTD., JESSORE, 094, 010410943
441, JESSORE, 010, AGRANI BANK LTD., JESSORE AIR BASE, 097, 010410972
441, JESSORE, 010, AGRANI BANK LTD., JESSORE SCIENCE & TECHNOLOGY UNIVERSITY, 098, 010410985
441, JESSORE, 010, AGRANI BANK LTD., JHIKARGACHA, 109, 010411092
441, JESSORE, 010, AGRANI BANK LTD., JHUMJHUMPUR, 112, 010411126
441, JESSORE, 010, AGRANI BANK LTD., KESHABPUR, 121, 010411218
441, JESSORE, 010, AGRANI BANK LTD., PROTAPPUR, 175, 010411755
441, JESSORE, 010, AGRANI BANK LTD., PULERHAT, 178, 010411784
441, JESSORE, 010, AGRANI BANK LTD., RAIL BAZAR, 187, 010411876
441, JESSORE, 010, AGRANI BANK LTD., RAJARHAT, 196, 010411968
441, JESSORE, 010, AGRANI BANK LTD., SHAIKH HATI, 217, 010412170
342, JHALOKATHI, 010, AGRANI BANK LTD., LABUBUNIA HAT, 005, 010420054
342, JHALOKATHI, 010, AGRANI BANK LTD., AMUA BAZAR, 007, 010420070
342, JHALOKATHI, 010, AGRANI BANK LTD., DAPDAPIA FERRYGHAT, 022, 010420225
342, JHALOKATHI, 010, AGRANI BANK LTD., JHALOKATI, 031, 010420317
342, JHALOKATHI, 010, AGRANI BANK LTD., NALCHITY, 049, 010420496
342, JHALOKATHI, 010, AGRANI BANK LTD., SHEKERHAT, 061, 010420612
444, JHENAIDAH, 010, AGRANI BANK LTD., BAZAR GOPALPUR, 010, 010440100
444, JHENAIDAH, 010, AGRANI BANK LTD., CHAPRAIL, 031, 010440313
444, JHENAIDAH, 010, AGRANI BANK LTD., HAMDAH BUS STAND, 046, 010440463
444, JHENAIDAH, 010, AGRANI BANK LTD., HOLIDHANI BAZAR, 061, 010440618
444, JHENAIDAH, 010, AGRANI BANK LTD., JHENAIDAH, 064, 010440647
444, JHENAIDAH, 010, AGRANI BANK LTD., KABIRPUR BAZAR, 073, 010440739
444, JHENAIDAH, 010, AGRANI BANK LTD., KALIGANJ, 079, 010440797
444, JHENAIDAH, 010, AGRANI BANK LTD., KANYADAH, 085, 010440850
444, JHENAIDAH, 010, AGRANI BANK LTD., KOTCHANDPUR, 100, 010441004
444, JHENAIDAH, 010, AGRANI BANK LTD., SHADHUHATI, 121, 010441217
246, KHAGRACHARI, 010, AGRANI BANK LTD., KHAGRACHARI, 007, 010460072
246, KHAGRACHARI, 010, AGRANI BANK LTD., RAMGARH, 031, 010460319
447, KHULNA, 010, AGRANI BANK LTD., BAIKALI, 007, 010470075
447, KHULNA, 010, AGRANI BANK LTD., BAJUA BAZAR, 010, 010470109
447, KHULNA, 010, AGRANI BANK LTD., BANARGATI BAZAR, 013, 010470138
447, KHULNA, 010, AGRANI BANK LTD., BANKA BAZAR, 019, 010470196
447, KHULNA, 010, AGRANI BANK LTD., BATBUNIA BAZAR, 028, 010470288
447, KHULNA, 010, AGRANI BANK LTD., CHUK NAGAR, 055, 010470554
447, KHULNA, 010, AGRANI BANK LTD., CLAY ROAD, 058, 010470583
447, KHULNA, 010, AGRANI BANK LTD., DADA MATCH, 067, 010470675
447, KHULNA, 010, AGRANI BANK LTD., DAULATPUR, 070, 010470709
447, KHULNA, 010, AGRANI BANK LTD., FARAZIPARA, 082, 010470820
447, KHULNA, 010, AGRANI BANK LTD., GOALPARA, 091, 010470912
447, KHULNA, 010, AGRANI BANK LTD., JAIGIR MOHAL, 106, 010471061
447, KHULNA, 010, AGRANI BANK LTD., JESSORE ROAD, 112, 010471124
447, KHULNA, 010, AGRANI BANK LTD., K.D.A. NEW MARKET, 121, 010471216
447, KHULNA, 010, AGRANI BANK LTD., KAPILMUNI, 127, 010471274
447, KHULNA, 010, AGRANI BANK LTD., KAZDIA, 136, 010471366
447, KHULNA, 010, AGRANI BANK LTD., KHALISHPUR, 145, 010471458
447, KHULNA, 010, AGRANI BANK LTD., KHAN JAHAN ALI ROAD, 148, 010471487
447, KHULNA, 010, AGRANI BANK LTD., KHULNA MEDICAL COLLEGE AND HOSPITAL, 163, 010471632
447, KHULNA, 010, AGRANI BANK LTD., KHULNA UNIVERSITY, 169, 010471690
447, KHULNA, 010, AGRANI BANK LTD., MOHESWARPASHA, 190, 010471908
447, KHULNA, 010, AGRANI BANK LTD., NAVAL BASE(B.N.S.TITUMIR), 196, 010471966
447, KHULNA, 010, AGRANI BANK LTD., PHULBARI GATE, 211, 010472110
447, KHULNA, 010, AGRANI BANK LTD., PHULTALA, 214, 010472149
447, KHULNA, 010, AGRANI BANK LTD., RUPSHASTAND ROAD, 235, 010472352
447, KHULNA, 010, AGRANI BANK LTD., S.I. ROAD CORPORATE, 238, 010472381
447, KHULNA, 010, AGRANI BANK LTD., S.RAHMAN ROAD, 241, 010472415
447, KHULNA, 010, AGRANI BANK LTD., SHAIKHPURA, 250, 010472507
447, KHULNA, 010, AGRANI BANK LTD., TEROKHADA, 265, 010472657
148, KISHOREGANJ, 010, AGRANI BANK LTD., BAJITPUR, 010, 010480102
148, KISHOREGANJ, 010, AGRANI BANK LTD., BHAIRAB BAZAR, 022, 010480223
148, KISHOREGANJ, 010, AGRANI BANK LTD., CHARPUMDI, 025, 010480252
148, KISHOREGANJ, 010, AGRANI BANK LTD., HOSSAINPUR, 040, 010480407
148, KISHOREGANJ, 010, AGRANI BANK LTD., KARIMGANJ, 055, 010480557
148, KISHOREGANJ, 010, AGRANI BANK LTD., KATIADI BAZAR, 061, 010480610
148, KISHOREGANJ, 010, AGRANI BANK LTD., KISHOREGANJ, 067, 010480678
148, KISHOREGANJ, 010, AGRANI BANK LTD., KULIAR CHAR, 073, 010480731
148, KISHOREGANJ, 010, AGRANI BANK LTD., MATHKHOLA, 088, 010480881
148, KISHOREGANJ, 010, AGRANI BANK LTD., MIRZAPUR, 091, 010480915
148, KISHOREGANJ, 010, AGRANI BANK LTD., NIKLI, 100, 010481006
148, KISHOREGANJ, 010, AGRANI BANK LTD., PAKUNDIA, 106, 010481064
749, KURIGRAM, 010, AGRANI BANK LTD., BHITORBOND HAT, 007, 010490071
749, KURIGRAM, 010, AGRANI BANK LTD., BHURUNGAMARI, 010, 010490105
749, KURIGRAM, 010, AGRANI BANK LTD., CHILMARI, 013, 010490134
749, KURIGRAM, 010, AGRANI BANK LTD., FULBARI, 019, 010490192
749, KURIGRAM, 010, AGRANI BANK LTD., KURIGRAM, 040, 010490400
749, KURIGRAM, 010, AGRANI BANK LTD., NAGESWARI, 046, 010490468
749, KURIGRAM, 010, AGRANI BANK LTD., NAZIMKHAN, 049, 010490497
749, KURIGRAM, 010, AGRANI BANK LTD., RAJARHAT, 058, 010490589
749, KURIGRAM, 010, AGRANI BANK LTD., ULIPUR, 070, 010490705
450, KUSHTIA, 010, AGRANI BANK LTD., ALLAHAR DARGAH, 007, 010500079
450, KUSHTIA, 010, AGRANI BANK LTD., BARA BAZAR, 019, 010500190
450, KUSHTIA, 010, AGRANI BANK LTD., BARAGANGDIA, 022, 010500224
450, KUSHTIA, 010, AGRANI BANK LTD., BHERAMARA, 028, 010500282
450, KUSHTIA, 010, AGRANI BANK LTD., DAULATPUR, 046, 010500466
450, KUSHTIA, 010, AGRANI BANK LTD., GOLAP NAGAR, 055, 010500558
450, KUSHTIA, 010, AGRANI BANK LTD., ISLAMIC UNIVERSITY, 067, 010500679
450, KUSHTIA, 010, AGRANI BANK LTD., KHALISHA KUNDI, 079, 010500790
450, KUSHTIA, 010, AGRANI BANK LTD., KUMARKHALI, 088, 010500882
450, KUSHTIA, 010, AGRANI BANK LTD., MATHURAPUR, 103, 010501036
450, KUSHTIA, 010, AGRANI BANK LTD., MIRPUR, 106, 010501065
450, KUSHTIA, 010, AGRANI BANK LTD., MOZAMPUR, 115, 010501157
450, KUSHTIA, 010, AGRANI BANK LTD., NEW MARKET, 124, 010501249
450, KUSHTIA, 010, AGRANI BANK LTD., PANTI, 127, 010501278
450, KUSHTIA, 010, AGRANI BANK LTD., PATIKABARI, 133, 010501331
450, KUSHTIA, 010, AGRANI BANK LTD., PRAGPUR, 139, 010501399
450, KUSHTIA, 010, AGRANI BANK LTD., S.C. BANERJEE ROAD, 148, 010501481
450, KUSHTIA, 010, AGRANI BANK LTD., SILAIDAH, 154, 010501544
450, KUSHTIA, 010, AGRANI BANK LTD., STATION ROAD, 157, 010501573
450, KUSHTIA, 010, AGRANI BANK LTD., THANAPARA, 166, 010501665
450, KUSHTIA, 010, AGRANI BANK LTD., UJANGRAM, 169, 010501694
251, LAKSHMIPUR, 010, AGRANI BANK LTD., BHABANIGANJ, 007, 010510072
251, LAKSHMIPUR, 010, AGRANI BANK LTD., NAGMUD BAZAR, 011, 010510119
251, LAKSHMIPUR, 010, AGRANI BANK LTD., PANIWALA BAZAR, 012, 010510122
251, LAKSHMIPUR, 010, AGRANI BANK LTD., DALAL BAZAR, 040, 010510401
251, LAKSHMIPUR, 010, AGRANI BANK LTD., DASHER HAT, 046, 010510469
251, LAKSHMIPUR, 010, AGRANI BANK LTD., LAKSHMIPUR, 073, 010510735
251, LAKSHMIPUR, 010, AGRANI BANK LTD., MANDARI BAZAR, 082, 010510827
251, LAKSHMIPUR, 010, AGRANI BANK LTD., PANPARA BAZAR, 091, 010510919
251, LAKSHMIPUR, 010, AGRANI BANK LTD., RAIPUR, 097, 010510977
251, LAKSHMIPUR, 010, AGRANI BANK LTD., RAMGANJ, 103, 010511039
251, LAKSHMIPUR, 010, AGRANI BANK LTD., RAMGATI, 106, 010511068
752, LALMONIRHAT, 010, AGRANI BANK LTD., MISSION MOOR, 005, 010520059
752, LALMONIRHAT, 010, AGRANI BANK LTD., LALMONIRHAT, 046, 010520462
354, MADARIPUR, 010, AGRANI BANK LTD., BARHAMGANJ, 007, 010540071
354, MADARIPUR, 010, AGRANI BANK LTD., DIKRIR CHOR HAT, 008, 010540084
354, MADARIPUR, 010, AGRANI BANK LTD., KALKINI, 028, 010540284
354, MADARIPUR, 010, AGRANI BANK LTD., MADARIPUR, 040, 010540400
354, MADARIPUR, 010, AGRANI BANK LTD., NEW MARKET, 058, 010540589
354, MADARIPUR, 010, AGRANI BANK LTD., TAKERHAT, 076, 010540763
455, MAGURA, 010, AGRANI BANK LTD., ARPARA, 013, 010550137
455, MAGURA, 010, AGRANI BANK LTD., BEROIL PALITA, 016, 010550166
455, MAGURA, 010, AGRANI BANK LTD., HAJIPUR, 037, 010550379
455, MAGURA, 010, AGRANI BANK LTD., ICHHAKHADA, 040, 010550403
455, MAGURA, 010, AGRANI BANK LTD., MAGURA, 055, 010550553
455, MAGURA, 010, AGRANI BANK LTD., MOHAMMADPUR, 061, 010550616
455, MAGURA, 010, AGRANI BANK LTD., SREEPUR, 097, 010550979
455, MAGURA, 010, AGRANI BANK LTD., VAINAR MOAR, 100, 010551002
156, MANIKGANJ, 010, AGRANI BANK LTD., ARICHAGHAT, 004, 010560048
156, MANIKGANJ, 010, AGRANI BANK LTD., BANGLADESH HAT, 006, 010560064
156, MANIKGANJ, 010, AGRANI BANK LTD., BOYRA, 016, 010560169
156, MANIKGANJ, 010, AGRANI BANK LTD., CHARIGRAM, 022, 010560222
156, MANIKGANJ, 010, AGRANI BANK LTD., DHALLAH, 031, 010560314
156, MANIKGANJ, 010, AGRANI BANK LTD., JANNA, 049, 010560493
156, MANIKGANJ, 010, AGRANI BANK LTD., JHITKA BAZAR, 055, 010560556
156, MANIKGANJ, 010, AGRANI BANK LTD., KRISHNAPUR, 058, 010560585
156, MANIKGANJ, 010, AGRANI BANK LTD., MANIKGANJ, 061, 010560619
156, MANIKGANJ, 010, AGRANI BANK LTD., MANIKNAGAR, 067, 010560677
156, MANIKGANJ, 010, AGRANI BANK LTD., SINGAIR, 082, 010560822
156, MANIKGANJ, 010, AGRANI BANK LTD., WIRELESS GATE, 088, 010560880
457, MEHERPUR, 010, AGRANI BANK LTD., BAMONPARA, 007, 010570070
457, MEHERPUR, 010, AGRANI BANK LTD., BAOT, 013, 010570133
457, MEHERPUR, 010, AGRANI BANK LTD., GANGNI, 022, 010570225
457, MEHERPUR, 010, AGRANI BANK LTD., MEHERPUR, 037, 010570375
457, MEHERPUR, 010, AGRANI BANK LTD., MUJIB NAGAR, 046, 010570467
858, MOULVI BAZAR, 010, AGRANI BANK LTD., BHUKSHIMOIL, 022, 010580228
858, MOULVI BAZAR, 010, AGRANI BANK LTD., FULTALA BAZAR, 055, 010580552
858, MOULVI BAZAR, 010, AGRANI BANK LTD., GIAS NAGAR, 058, 010580581
858, MOULVI BAZAR, 010, AGRANI BANK LTD., KARMADAH, 082, 010580828
858, MOULVI BAZAR, 010, AGRANI BANK LTD., KATARKONA, 085, 010580857
858, MOULVI BAZAR, 010, AGRANI BANK LTD., KULAURA, 094, 010580949
858, MOULVI BAZAR, 010, AGRANI BANK LTD., MADHABPUR BAZAR, 100, 010581001
858, MOULVI BAZAR, 010, AGRANI BANK LTD., MOSTAFAPUR, 115, 010581151
858, MOULVI BAZAR, 010, AGRANI BANK LTD., MOULAVI BAZAR, 118, 010581180
858, MOULVI BAZAR, 010, AGRANI BANK LTD., MUNSHI BAZAR, 124, 010581243
858, MOULVI BAZAR, 010, AGRANI BANK LTD., RABIR BAZAR, 136, 010581364
858, MOULVI BAZAR, 010, AGRANI BANK LTD., SINDUR KHAN BAZAR, 169, 010581698
858, MOULVI BAZAR, 010, AGRANI BANK LTD., SREE MANGAL, 172, 010581722
159, MUNSHIGANJ, 010, AGRANI BANK LTD., BALIGAON BAZAR, 013, 010590139
159, MUNSHIGANJ, 010, AGRANI BANK LTD., DIGHIRPAR, 043, 010590434
159, MUNSHIGANJ, 010, AGRANI BANK LTD., HASAIL BAZAR, 055, 010590555
159, MUNSHIGANJ, 010, AGRANI BANK LTD., HASHARA BAZAR, 061, 010590618
159, MUNSHIGANJ, 010, AGRANI BANK LTD., HOSSAINDI BAZAR, 064, 010590647
159, MUNSHIGANJ, 010, AGRANI BANK LTD., KALMA, 070, 010590700
159, MUNSHIGANJ, 010, AGRANI BANK LTD., KOLAPARA BAZAR, 082, 010590821
159, MUNSHIGANJ, 010, AGRANI BANK LTD., MIRKADIM, 097, 010590971
159, MUNSHIGANJ, 010, AGRANI BANK LTD., MUKTARPUR, 100, 010591004
159, MUNSHIGANJ, 010, AGRANI BANK LTD., MUNSHIGANJ, 103, 010591033
159, MUNSHIGANJ, 010, AGRANI BANK LTD., MUNSHIRHAT, 106, 010591062
159, MUNSHIGANJ, 010, AGRANI BANK LTD., RAMGOPALPUR, 115, 010591154
159, MUNSHIGANJ, 010, AGRANI BANK LTD., SIMPARA, 136, 010591367
159, MUNSHIGANJ, 010, AGRANI BANK LTD., SREENAGAR, 142, 010591420
161, MYMENSINGH, 010, AGRANI BANK LTD., PAGLA BAZAR, 006, 010610064
161, MYMENSINGH, 010, AGRANI BANK LTD., ATHAROBARI, 013, 010610130
161, MYMENSINGH, 010, AGRANI BANK LTD., BHAITKANDI, 028, 010610280
161, MYMENSINGH, 010, AGRANI BANK LTD., BHALUKA, 031, 010610314
161, MYMENSINGH, 010, AGRANI BANK LTD., BIDYAGANJ BAZAR, 033, 010610330
161, MYMENSINGH, 010, AGRANI BANK LTD., C.K. GHOSH ROAD, 040, 010610406
161, MYMENSINGH, 010, AGRANI BANK LTD., CHHOTO BAZAR, 058, 010610585
161, MYMENSINGH, 010, AGRANI BANK LTD., DHARA BAZAR, 082, 010610822
161, MYMENSINGH, 010, AGRANI BANK LTD., FULPUR, 097, 010610972
161, MYMENSINGH, 010, AGRANI BANK LTD., GAFFARGAON, 100, 010611005
161, MYMENSINGH, 010, AGRANI BANK LTD., GIRLS CADET COLLEGE, 103, 010611034
161, MYMENSINGH, 010, AGRANI BANK LTD., ISHWARGANJ, 118, 010611184
161, MYMENSINGH, 010, AGRANI BANK LTD., KALIGANJ BAZAR, 124, 010611247
161, MYMENSINGH, 010, AGRANI BANK LTD., KASHIGANJ, 130, 010611300
161, MYMENSINGH, 010, AGRANI BANK LTD., MECHUA BAZAR, 160, 010611605
161, MYMENSINGH, 010, AGRANI BANK LTD., MEDICAL COLLAGE, 163, 010611634
161, MYMENSINGH, 010, AGRANI BANK LTD., MUKTAGACHA, 169, 010611692
161, MYMENSINGH, 010, AGRANI BANK LTD., MYMENSINGH, 175, 010611755
161, MYMENSINGH, 010, AGRANI BANK LTD., TRISHAL, 235, 010612354
564, NAOGAON, 010, AGRANI BANK LTD., AHSANGANJ, 010, 010640100
564, NAOGAON, 010, AGRANI BANK LTD., AI-HAI, 013, 010640139
564, NAOGAON, 010, AGRANI BANK LTD., BOALIA, 040, 010640405
564, NAOGAON, 010, AGRANI BANK LTD., BUS STAND, 043, 010640434
564, NAOGAON, 010, AGRANI BANK LTD., KASHAB, 079, 010640797
564, NAOGAON, 010, AGRANI BANK LTD., MAINAMHAT, 097, 010640971
564, NAOGAON, 010, AGRANI BANK LTD., MATAZEE HAT, 106, 010641062
564, NAOGAON, 010, AGRANI BANK LTD., NAOGAON, 118, 010641183
564, NAOGAON, 010, AGRANI BANK LTD., NITHPUR, 133, 010641338
564, NAOGAON, 010, AGRANI BANK LTD., PATNITALA, 145, 010641459
564, NAOGAON, 010, AGRANI BANK LTD., PORSHA, 151, 010641512
564, NAOGAON, 010, AGRANI BANK LTD., SAPAHAR, 175, 010641754
465, NARAIL, 010, AGRANI BANK LTD., ARENDA, 004, 010650040
465, NARAIL, 010, AGRANI BANK LTD., AURIA, 007, 010650079
465, NARAIL, 010, AGRANI BANK LTD., GAZIRHAT, 019, 010650190
465, NARAIL, 010, AGRANI BANK LTD., JOGANIA, 028, 010650282
465, NARAIL, 010, AGRANI BANK LTD., KALABARIA, 031, 010650316
